,number,aver_price,lat,long,demand,region,geometry
263,263,1183480.923611686,35.5356557644575,129.297115096262,7,옥동,POINT (129.297115096262 35.5356557644575)
264,264,1184373.342761181,35.5364851109624,129.296818578732,9,신정2동,POINT (129.296818578732 35.5364851109624)
265,265,1200738.916256158,35.5363559784832,129.296305083743,12,옥동,POINT (129.296305083743 35.5363559784832)
266,266,1214378.238341969,35.5382698545997,129.292805328875,8,옥동,POINT (129.292805328875 35.5382698545997)
267,267,1227030.947775629,35.5363890441729,129.296832555359,13,신정2동,POINT (129.296832555359 35.5363890441729)
268,268,1229841.993810067,35.5366922745169,129.296745191874,21,신정2동,POINT (129.296745191874 35.5366922745169)
269,269,1232248.438967785,35.5339878690337,129.296917440391,13,옥동,POINT (129.296917440391 35.5339878690337)
270,270,1242814.125376403,35.5341640609511,129.29709821988,8,옥동,POINT (129.29709821988 35.5341640609511)
271,271,1243101.622164001,35.5339014577301,129.296828871727,13,옥동,POINT (129.296828871727 35.5339014577301)
272,272,1260806.916426513,35.534584937201,129.297019155216,7,옥동,POINT (129.297019155216 35.534584937201)
273,273,1273098.077992708,35.5365791044135,129.296805726025,11,신정2동,POINT (129.296805726025 35.5365791044135)
274,274,1290935.509109199,35.5340752136123,129.297007064453,13,옥동,POINT (129.297007064453 35.5340752136123)
275,275,1295570.95510696,35.5340675737659,129.296214210449,13,옥동,POINT (129.296214210449 35.5340675737659)
276,276,1308960.904163303,35.5346311210229,129.296902331864,12,옥동,POINT (129.296902331864 35.5346311210229)
277,277,1342923.247158234,35.5354234691116,129.296241778082,13,옥동,POINT (129.296241778082 35.5354234691116)
278,278,1350270.054010802,35.5355438363068,129.296268552451,10,옥동,POINT (129.296268552451 35.5355438363068)
279,279,1392659.627953746,35.5362683808923,129.296849191798,18,신정2동,POINT (129.296849191798 35.5362683808923)
280,280,1410390.612087488,35.535172465891,129.296186053026,7,옥동,POINT (129.296186053026 35.535172465891)
281,281,654797.337518264,35.5488952651416,129.261190349333,24,무거동,POINT (129.261190349333 35.5488952651416)
282,282,728138.8227288193,35.5436543517401,129.261012896528,24,무거동,POINT (129.261012896528 35.5436543517401)
283,283,732920.3385393943,35.5493295203036,129.260088034788,13,무거동,POINT (129.260088034788 35.5493295203036)
284,284,749233.0050056516,35.5485452530707,129.260382644292,10,무거동,POINT (129.260382644292 35.5485452530707)
285,285,794517.2246482291,35.5379008530166,129.258193974053,9,무거동,POINT (129.258193974053 35.5379008530166)
286,286,804920.646973954,35.5488150705401,129.261309456924,12,무거동,POINT (129.261309456924 35.5488150705401)
287,287,810395.417074193,35.5439973782649,129.260407260954,22,무거동,POINT (129.260407260954 35.5439973782649)
288,288,822967.9455864115,35.5485741266305,129.25875277724,7,무거동,POINT (129.25875277724 35.5485741266305)
289,289,836436.5511314811,35.5508828656772,129.258959098478,6,무거동,POINT (129.258959098478 35.5508828656772)
290,290,845822.8223772073,35.5381800611534,129.257418030574,10,무거동,POINT (129.257418030574 35.5381800611534)
291,291,848170.4752558531,35.5437499809587,129.260905346679,13,무거동,POINT (129.260905346679 35.5437499809587)
292,292,857538.0359612723,35.5483064093262,129.259597977356,10,무거동,POINT (129.259597977356 35.5483064093262)
293,293,876584.4737339977,35.5491329056301,129.257429403302,7,무거동,POINT (129.257429403302 35.5491329056301)
294,294,888186.5736704445,35.543772187652,129.261684970245,7,무거동,POINT (129.261684970245 35.543772187652)
295,295,889171.1654493491,35.5434904995785,129.26282568597,10,무거동,POINT (129.26282568597 35.5434904995785)
296,296,902255.6390977444,35.5437384805046,129.261068542853,8,무거동,POINT (129.261068542853 35.5437384805046)
297,297,907799.1790337858,35.5488983679918,129.25737449633,7,무거동,POINT (129.25737449633 35.5488983679918)
298,298,910727.5230329344,35.5443279682037,129.260337321812,12,무거동,POINT (129.260337321812 35.5443279682037)
299,299,911986.1030689056,35.5470958283125,129.26160791072,8,무거동,POINT (129.26160791072 35.5470958283125)
300,300,913440.6263592868,35.5437639869915,129.260746114103,4,무거동,POINT (129.260746114103 35.5437639869915)
301,301,915681.0377718428,35.5380900318607,129.257333788876,7,무거동,POINT (129.257333788876 35.5380900318607)
302,302,922037.6118312944,35.5477457220473,129.263659080161,13,무거동,POINT (129.263659080161 35.5477457220473)
303,303,922299.4314592546,35.5492047468618,129.258805917615,18,무거동,POINT (129.258805917615 35.5492047468618)
304,304,936872.6299353113,35.5492612294923,129.25785878943,7,무거동,POINT (129.25785878943 35.5492612294923)
305,305,940361.2967087356,35.5371847005116,129.254971536731,13,무거동,POINT (129.254971536731 35.5371847005116)
306,306,941356.9486088835,35.5382819580568,129.255917316148,7,무거동,POINT (129.255917316148 35.5382819580568)
307,307,945863.889018637,35.5430713175689,129.262828988161,8,무거동,POINT (129.262828988161 35.5430713175689)
308,308,950739.4640275771,35.5483956082397,129.25908965995,13,무거동,POINT (129.25908965995 35.5483956082397)
309,309,952735.623622878,35.5441749280016,129.260695757752,13,무거동,POINT (129.260695757752 35.5441749280016)
310,310,958154.0868204929,35.5448619068802,129.260443436926,8,무거동,POINT (129.260443436926 35.5448619068802)
311,311,971389.5423844577,35.5504106219357,129.258356324322,19,무거동,POINT (129.258356324322 35.5504106219357)
312,312,972019.991342332,35.5441358367022,129.260116290156,13,무거동,POINT (129.260116290156 35.5441358367022)
313,313,972152.5338685398,35.5428304716773,129.263132749743,19,무거동,POINT (129.263132749743 35.5428304716773)
314,314,986162.7426683188,35.5435732813426,129.261268222685,12,무거동,POINT (129.261268222685 35.5435732813426)
315,315,987306.0648801128,35.543872258606,129.261747496279,10,무거동,POINT (129.261747496279 35.543872258606)
316,316,992653.244349728,35.5470971317699,129.25950777529,7,무거동,POINT (129.25950777529 35.5470971317699)
317,317,1023683.525635465,35.5439684021835,129.261175125057,11,무거동,POINT (129.261175125057 35.5439684021835)
318,318,1028756.861255912,35.54437736346,129.261168345559,8,무거동,POINT (129.261168345559 35.54437736346)
319,319,1057533.292714771,35.5482511004744,129.260603150336,10,무거동,POINT (129.260603150336 35.5482511004744)
320,320,1058823.529411765,35.545641536773,129.258312403894,7,무거동,POINT (129.258312403894 35.545641536773)
321,321,1062014.033756875,35.5485510399812,129.258871435251,7,무거동,POINT (129.258871435251 35.5485510399812)
322,322,1071290.0,35.5378040930524,129.258412317296,10,무거동,POINT (129.258412317296 35.5378040930524)
323,323,1072696.963107922,35.5492311226227,129.260243883003,23,무거동,POINT (129.260243883003 35.5492311226227)
324,324,1074306.177260519,35.5497589409819,129.263574966994,12,무거동,POINT (129.263574966994 35.5497589409819)
325,325,1078076.711147313,35.5493826380631,129.263596610646,9,무거동,POINT (129.263596610646 35.5493826380631)
326,326,1085401.766933109,35.5484330321372,129.262678895102,7,무거동,POINT (129.262678895102 35.5484330321372)
327,327,1097330.498464446,35.5432929500703,129.262058744983,15,무거동,POINT (129.262058744983 35.5432929500703)
328,328,1100293.411576421,35.5494109289281,129.258973022057,24,무거동,POINT (129.258973022057 35.5494109289281)
329,329,1101487.007460071,35.5497135531837,129.259464635931,13,무거동,POINT (129.259464635931 35.5497135531837)
330,330,1102480.581307943,35.5483835927074,129.25850464896,13,무거동,POINT (129.25850464896 35.5483835927074)
331,331,1104143.947655398,35.5487795035832,129.259272915085,7,무거동,POINT (129.259272915085 35.5487795035832)
332,332,1105672.734955456,35.5435459579096,129.26184294643,8,무거동,POINT (129.26184294643 35.5435459579096)
333,333,1109187.064164366,35.5495063332612,129.25950014515,23,무거동,POINT (129.25950014515 35.5495063332612)
334,334,1114184.724143231,35.5487829075772,129.259100037949,10,무거동,POINT (129.259100037949 35.5487829075772)
335,335,1117775.354416576,35.5487775983473,129.259437445989,7,무거동,POINT (129.259437445989 35.5487775983473)
336,336,1122944.066400171,35.5484366979843,129.259693154608,13,무거동,POINT (129.259693154608 35.5484366979843)
337,337,1126520.803084164,35.5486446087385,129.260495463211,13,무거동,POINT (129.260495463211 35.5486446087385)
338,338,1134729.924009037,35.5381561932984,129.256191638671,7,무거동,POINT (129.256191638671 35.5381561932984)
339,339,1141795.007966012,35.5442331832976,129.260307341876,11,무거동,POINT (129.260307341876 35.5442331832976)
340,340,1143325.943898479,35.5432567567283,129.263393886191,21,무거동,POINT (129.263393886191 35.5432567567283)
341,341,1149863.0,35.544696784834,129.260305777338,7,무거동,POINT (129.260305777338 35.544696784834)
342,342,1150905.766993518,35.544385266361,129.259238574242,7,무거동,POINT (129.259238574242 35.544385266361)
343,343,1159404.944676796,35.5442449885153,129.260524918576,13,무거동,POINT (129.260524918576 35.5442449885153)
344,344,1160541.586073501,35.5429656030807,129.262761996244,10,무거동,POINT (129.262761996244 35.5429656030807)
345,345,1167443.135105508,35.549689462235,129.26337892001,21,무거동,POINT (129.26337892001 35.549689462235)
346,346,1174401.158880439,35.5442554745004,129.260169298315,7,무거동,POINT (129.260169298315 35.5442554745004)
347,347,1175649.559802448,35.544085373135204,129.26124832294,8,무거동,POINT (129.26124832294 35.5440853731352)
348,348,1193174.0,35.5474379857622,129.257088377631,7,무거동,POINT (129.257088377631 35.5474379857622)
349,349,1195411.829740188,35.5435259705005,129.261380015059,12,무거동,POINT (129.261380015059 35.5435259705005)
350,350,1199078.602757881,35.5495287200594,129.259084694396,21,무거동,POINT (129.259084694396 35.5495287200594)
351,351,1205273.069679849,35.548573647754,129.258533138855,20,무거동,POINT (129.258533138855 35.548573647754)
352,352,1208847.736625514,35.5449360125449,129.260505126167,12,무거동,POINT (129.260505126167 35.5449360125449)
353,353,1213669.754072181,35.5469779356838,129.261516156365,10,무거동,POINT (129.261516156365 35.5469779356838)
354,354,1215733.449985418,35.5487377858597,129.261418697392,13,무거동,POINT (129.261418697392 35.5487377858597)
355,355,1216736.694677871,35.5399190555641,129.262371398364,7,무거동,POINT (129.262371398364 35.5399190555641)
356,356,1217746.0,35.5489306223475,129.259460397838,10,무거동,POINT (129.259460397838 35.5489306223475)
358,358,1221712.036733355,35.5374924575536,129.259443680848,10,무거동,POINT (129.259443680848 35.5374924575536)
359,359,1224940.224388449,35.5489332828044,129.259103028818,13,무거동,POINT (129.259103028818 35.5489332828044)
360,360,1226330.027051398,35.5407538362891,129.262697142603,16,무거동,POINT (129.262697142603 35.5407538362891)
361,361,1234148.550724638,35.5457665039571,129.261380185694,10,무거동,POINT (129.261380185694 35.5457665039571)
362,362,1238136.532254179,35.5478570263723,129.258011689157,7,무거동,POINT (129.258011689157 35.5478570263723)
363,363,1240181.893344357,35.5505368330593,129.259526426509,4,무거동,POINT (129.259526426509 35.5505368330593)
364,364,1241275.231088474,35.5441980219505,129.261052996428,9,무거동,POINT (129.261052996428 35.5441980219505)
365,365,1249647.0,35.5495954618432,129.259358236336,14,무거동,POINT (129.259358236336 35.5495954618432)
366,366,1257799.83294846,35.5486731379733,129.261510348053,7,무거동,POINT (129.261510348053 35.5486731379733)
367,367,1263195.0,35.5459987242891,129.255808340397,8,무거동,POINT (129.255808340397 35.5459987242891)
368,368,1264087.724642096,35.544077040892,129.260621205828,17,무거동,POINT (129.260621205828 35.544077040892)
369,369,1270817.617362038,35.5472889389981,129.262465943247,10,무거동,POINT (129.262465943247 35.5472889389981)
370,370,1270985.488001518,35.5491154319075,129.260133434992,17,무거동,POINT (129.260133434992 35.5491154319075)
371,371,1274083.28154133,35.5398232137427,129.262327396648,8,무거동,POINT (129.262327396648 35.5398232137427)
372,372,1277600.333287043,35.5492142823042,129.259977369084,7,무거동,POINT (129.259977369084 35.5492142823042)
373,373,1282899.087422299,35.5484831318209,129.259983185811,7,무거동,POINT (129.259983185811 35.5484831318209)
374,374,1286375.850437368,35.547131470441,129.260063744195,7,무거동,POINT (129.260063744195 35.547131470441)
375,375,1295063.0,35.5384050017989,129.256366253354,7,무거동,POINT (129.256366253354 35.5384050017989)
376,376,1317022.384174909,35.5498083722602,129.26345747531,4,무거동,POINT (129.26345747531 35.5498083722602)
377,377,1320975.040140125,35.5438513482456,129.260798303728,13,무거동,POINT (129.260798303728 35.5438513482456)
378,378,1336181.204053249,35.5431574526792,129.262262995268,10,무거동,POINT (129.262262995268 35.5431574526792)
379,379,1345123.925769087,35.5485537319291,129.259127396614,11,무거동,POINT (129.259127396614 35.5485537319291)
380,380,1356140.111762301,35.5433713812324,129.262747392658,7,무거동,POINT (129.262747392658 35.5433713812324)
381,381,1358695.652173913,35.5442163472577,129.259657747251,18,무거동,POINT (129.259657747251 35.5442163472577)
382,382,1371071.199486851,35.5376791670426,129.258924081033,13,무거동,POINT (129.258924081033 35.5376791670426)
383,383,573459.3328487198,35.5485660114998,129.278226686233,10,삼호동,POINT (129.278226686233 35.5485660114998)
384,384,638756.774693065,35.5466755564178,129.282521192166,7,삼호동,POINT (129.282521192166 35.5466755564178)
385,385,651390.557146817,35.548576254066,129.277925657801,7,삼호동,POINT (129.277925657801 35.548576254066)
386,386,683647.1599343697,35.5486143822888,129.278072650134,10,삼호동,POINT (129.278072650134 35.5486143822888)
387,387,764545.4545454546,35.5493661576834,129.276036651315,11,삼호동,POINT (129.276036651315 35.5493661576834)
388,388,879030.7888504281,35.5493970045364,129.275888960841,10,삼호동,POINT (129.275888960841 35.5493970045364)
389,389,942952.4023809036,35.5495518525881,129.264067409277,7,삼호동,POINT (129.264067409277 35.5495518525881)
390,390,1008023.040526641,35.54875456744,129.273675409009,12,삼호동,POINT (129.273675409009 35.54875456744)
391,391,1012039.783632874,35.5495033475139,129.27406798409,6,삼호동,POINT (129.27406798409 35.5495033475139)
392,392,1028921.023359288,35.5467202449318,129.282412617971,7,삼호동,POINT (129.282412617971 35.5467202449318)
393,393,1133400.200601806,35.5488652632849,129.272770608361,21,삼호동,POINT (129.272770608361 35.5488652632849)
394,394,1145674.211915012,35.5488080555451,129.272167002933,18,삼호동,POINT (129.272167002933 35.5488080555451)
395,395,1152556.0,35.548758666732,129.271304867993,15,삼호동,POINT (129.271304867993 35.548758666732)
396,396,1159769.313644718,35.5490176762086,129.273774134769,19,삼호동,POINT (129.273774134769 35.5490176762086)
397,397,1177561.427909133,35.5494044170894,129.264051074998,9,삼호동,POINT (129.264051074998 35.5494044170894)
398,398,1216569.475165896,35.5482573843211,129.27770248969,7,삼호동,POINT (129.27770248969 35.5482573843211)
399,399,1259326.141709832,35.5526911946657,129.266442146646,7,삼호동,POINT (129.266442146646 35.5526911946657)
